"","date_ID","time","location_cd","live_pop","dong"
"1","20190929","00","11110515",14755,"청운효자동"
"2","20190929","01","11110515",14791,"청운효자동"
"3","20190929","02","11110515",14854,"청운효자동"
"4","20190929","03","11110515",14844,"청운효자동"
"5","20190929","04","11110515",14913,"청운효자동"
"6","20190929","05","11110515",14951,"청운효자동"
"7","20190929","06","11110515",15072,"청운효자동"
"8","20190929","07","11110515",15680,"청운효자동"
"9","20190929","08","11110515",16606,"청운효자동"
"10","20190929","09","11110515",17022,"청운효자동"
"11","20190929","10","11110515",17949,"청운효자동"
"12","20190929","11","11110515",18690,"청운효자동"
"13","20190929","12","11110515",19242,"청운효자동"
"14","20190929","13","11110515",20245,"청운효자동"
"15","20190929","14","11110515",20503,"청운효자동"
"16","20190929","15","11110515",20322,"청운효자동"
"17","20190929","16","11110515",18830,"청운효자동"
"18","20190929","17","11110515",17216,"청운효자동"
"19","20190929","18","11110515",16207,"청운효자동"
"20","20190929","19","11110515",16167,"청운효자동"
"21","20190929","20","11110515",15409,"청운효자동"
"22","20190929","21","11110515",14495,"청운효자동"
"23","20190929","22","11110515",14428,"청운효자동"
"24","20190929","23","11110515",15051,"청운효자동"
"25","20190929","00","11110530",15836,"사직동"
"26","20190929","01","11110530",15533,"사직동"
"27","20190929","02","11110530",15026,"사직동"
"28","20190929","03","11110530",15105,"사직동"
"29","20190929","04","11110530",15317,"사직동"
"30","20190929","05","11110530",15807,"사직동"
"31","20190929","06","11110530",16311,"사직동"
"32","20190929","07","11110530",20495,"사직동"
"33","20190929","08","11110530",20244,"사직동"
"34","20190929","09","11110530",23928,"사직동"
"35","20190929","10","11110530",27239,"사직동"
"36","20190929","11","11110530",31295,"사직동"
"37","20190929","12","11110530",33221,"사직동"
"38","20190929","13","11110530",34527,"사직동"
"39","20190929","14","11110530",34735,"사직동"
"40","20190929","15","11110530",33210,"사직동"
"41","20190929","16","11110530",32159,"사직동"
"42","20190929","17","11110530",31790,"사직동"
"43","20190929","18","11110530",29000,"사직동"
"44","20190929","19","11110530",25497,"사직동"
"45","20190929","20","11110530",22596,"사직동"
"46","20190929","21","11110530",19627,"사직동"
"47","20190929","22","11110530",17809,"사직동"
"48","20190929","23","11110530",15359,"사직동"
"49","20190929","00","11110540",5191,"삼청동"
"50","20190929","01","11110540",5224,"삼청동"
"51","20190929","02","11110540",5301,"삼청동"
"52","20190929","03","11110540",5300,"삼청동"
"53","20190929","04","11110540",5392,"삼청동"
"54","20190929","05","11110540",5342,"삼청동"
"55","20190929","06","11110540",5378,"삼청동"
"56","20190929","07","11110540",5437,"삼청동"
"57","20190929","08","11110540",5715,"삼청동"
"58","20190929","09","11110540",6242,"삼청동"
"59","20190929","10","11110540",7414,"삼청동"
"60","20190929","11","11110540",8534,"삼청동"
"61","20190929","12","11110540",9548,"삼청동"
"62","20190929","13","11110540",10121,"삼청동"
"63","20190929","14","11110540",10486,"삼청동"
"64","20190929","15","11110540",10355,"삼청동"
"65","20190929","16","11110540",9979,"삼청동"
"66","20190929","17","11110540",8927,"삼청동"
"67","20190929","18","11110540",7704,"삼청동"
"68","20190929","19","11110540",6688,"삼청동"
"69","20190929","20","11110540",5918,"삼청동"
"70","20190929","21","11110540",5055,"삼청동"
"71","20190929","22","11110540",4979,"삼청동"
"72","20190929","23","11110540",5397,"삼청동"
"73","20190929","00","11110550",14910,"부암동"
"74","20190929","01","11110550",15038,"부암동"
"75","20190929","02","11110550",15146,"부암동"
"76","20190929","03","11110550",15276,"부암동"
"77","20190929","04","11110550",15354,"부암동"
"78","20190929","05","11110550",15508,"부암동"
"79","20190929","06","11110550",15627,"부암동"
"80","20190929","07","11110550",15766,"부암동"
"81","20190929","08","11110550",15848,"부암동"
"82","20190929","09","11110550",16024,"부암동"
"83","20190929","10","11110550",16384,"부암동"
"84","20190929","11","11110550",16595,"부암동"
"85","20190929","12","11110550",16492,"부암동"
"86","20190929","13","11110550",15852,"부암동"
"87","20190929","14","11110550",15594,"부암동"
"88","20190929","15","11110550",15622,"부암동"
"89","20190929","16","11110550",15673,"부암동"
"90","20190929","17","11110550",15651,"부암동"
"91","20190929","18","11110550",15787,"부암동"
"92","20190929","19","11110550",15630,"부암동"
"93","20190929","20","11110550",15726,"부암동"
"94","20190929","21","11110550",15927,"부암동"
"95","20190929","22","11110550",16488,"부암동"
"96","20190929","23","11110550",15011,"부암동"
"97","20190929","00","11110560",19230,"평창동"
"98","20190929","01","11110560",18982,"평창동"
"99","20190929","02","11110560",18969,"평창동"
"100","20190929","03","11110560",19044,"평창동"
"101","20190929","04","11110560",19014,"평창동"
"102","20190929","05","11110560",19247,"평창동"
"103","20190929","06","11110560",19335,"평창동"
"104","20190929","07","11110560",19596,"평창동"
"105","20190929","08","11110560",19443,"평창동"
"106","20190929","09","11110560",19940,"평창동"
"107","20190929","10","11110560",20424,"평창동"
"108","20190929","11","11110560",21158,"평창동"
"109","20190929","12","11110560",21201,"평창동"
"110","20190929","13","11110560",19859,"평창동"
"111","20190929","14","11110560",19038,"평창동"
"112","20190929","15","11110560",18581,"평창동"
"113","20190929","16","11110560",18409,"평창동"
"114","20190929","17","11110560",17887,"평창동"
"115","20190929","18","11110560",17825,"평창동"
"116","20190929","19","11110560",17451,"평창동"
"117","20190929","20","11110560",17806,"평창동"
"118","20190929","21","11110560",18084,"평창동"
"119","20190929","22","11110560",18491,"평창동"
"120","20190929","23","11110560",19764,"평창동"
"121","20190929","00","11110570",8421,"무악동"
"122","20190929","01","11110570",8536,"무악동"
"123","20190929","02","11110570",8585,"무악동"
"124","20190929","03","11110570",8722,"무악동"
"125","20190929","04","11110570",8666,"무악동"
"126","20190929","05","11110570",8059,"무악동"
"127","20190929","06","11110570",8479,"무악동"
"128","20190929","07","11110570",8149,"무악동"
"129","20190929","08","11110570",7936,"무악동"
"130","20190929","09","11110570",8239,"무악동"
"131","20190929","10","11110570",7760,"무악동"
"132","20190929","11","11110570",7305,"무악동"
"133","20190929","12","11110570",6799,"무악동"
"134","20190929","13","11110570",6501,"무악동"
"135","20190929","14","11110570",6510,"무악동"
"136","20190929","15","11110570",6523,"무악동"
"137","20190929","16","11110570",6210,"무악동"
"138","20190929","17","11110570",5998,"무악동"
"139","20190929","18","11110570",5836,"무악동"
"140","20190929","19","11110570",5975,"무악동"
"141","20190929","20","11110570",6441,"무악동"
"142","20190929","21","11110570",7037,"무악동"
"143","20190929","22","11110570",7533,"무악동"
"144","20190929","23","11110570",8862,"무악동"
"145","20190929","00","11110580",6145,"교남동"
"146","20190929","01","11110580",6164,"교남동"
"147","20190929","02","11110580",6129,"교남동"
"148","20190929","03","11110580",6208,"교남동"
"149","20190929","04","11110580",6274,"교남동"
"150","20190929","05","11110580",6237,"교남동"
"151","20190929","06","11110580",6368,"교남동"
"152","20190929","07","11110580",6512,"교남동"
"153","20190929","08","11110580",6604,"교남동"
"154","20190929","09","11110580",6873,"교남동"
"155","20190929","10","11110580",7087,"교남동"
"156","20190929","11","11110580",7086,"교남동"
"157","20190929","12","11110580",6925,"교남동"
"158","20190929","13","11110580",6659,"교남동"
"159","20190929","14","11110580",6433,"교남동"
"160","20190929","15","11110580",6444,"교남동"
"161","20190929","16","11110580",6375,"교남동"
"162","20190929","17","11110580",6528,"교남동"
"163","20190929","18","11110580",6436,"교남동"
"164","20190929","19","11110580",6755,"교남동"
"165","20190929","20","11110580",6991,"교남동"
"166","20190929","21","11110580",7189,"교남동"
"167","20190929","22","11110580",7423,"교남동"
"168","20190929","23","11110580",6518,"교남동"
"169","20190929","00","11110600",5085,"가회동"
"170","20190929","01","11110600",5085,"가회동"
"171","20190929","02","11110600",5082,"가회동"
"172","20190929","03","11110600",5051,"가회동"
"173","20190929","04","11110600",5016,"가회동"
"174","20190929","05","11110600",5104,"가회동"
"175","20190929","06","11110600",5060,"가회동"
"176","20190929","07","11110600",5286,"가회동"
"177","20190929","08","11110600",5574,"가회동"
"178","20190929","09","11110600",6044,"가회동"
"179","20190929","10","11110600",6672,"가회동"
"180","20190929","11","11110600",7500,"가회동"
"181","20190929","12","11110600",7716,"가회동"
"182","20190929","13","11110600",8088,"가회동"
"183","20190929","14","11110600",8516,"가회동"
"184","20190929","15","11110600",8512,"가회동"
"185","20190929","16","11110600",8266,"가회동"
"186","20190929","17","11110600",7500,"가회동"
"187","20190929","18","11110600",6800,"가회동"
"188","20190929","19","11110600",5913,"가회동"
"189","20190929","20","11110600",5494,"가회동"
"190","20190929","21","11110600",5233,"가회동"
"191","20190929","22","11110600",4881,"가회동"
"192","20190929","23","11110600",4941,"가회동"
"193","20190929","00","11110615",36287,"종로1.2.3.4가동"
"194","20190929","01","11110615",33953,"종로1.2.3.4가동"
"195","20190929","02","11110615",32171,"종로1.2.3.4가동"
"196","20190929","03","11110615",30771,"종로1.2.3.4가동"
"197","20190929","04","11110615",29816,"종로1.2.3.4가동"
"198","20190929","05","11110615",29349,"종로1.2.3.4가동"
"199","20190929","06","11110615",30627,"종로1.2.3.4가동"
"200","20190929","07","11110615",32705,"종로1.2.3.4가동"
"201","20190929","08","11110615",35195,"종로1.2.3.4가동"
"202","20190929","09","11110615",41821,"종로1.2.3.4가동"
"203","20190929","10","11110615",50454,"종로1.2.3.4가동"
"204","20190929","11","11110615",59242,"종로1.2.3.4가동"
"205","20190929","12","11110615",70831,"종로1.2.3.4가동"
"206","20190929","13","11110615",77759,"종로1.2.3.4가동"
"207","20190929","14","11110615",83163,"종로1.2.3.4가동"
"208","20190929","15","11110615",84143,"종로1.2.3.4가동"
"209","20190929","16","11110615",80617,"종로1.2.3.4가동"
"210","20190929","17","11110615",73938,"종로1.2.3.4가동"
"211","20190929","18","11110615",67191,"종로1.2.3.4가동"
"212","20190929","19","11110615",56611,"종로1.2.3.4가동"
"213","20190929","20","11110615",46501,"종로1.2.3.4가동"
"214","20190929","21","11110615",37427,"종로1.2.3.4가동"
"215","20190929","22","11110615",30850,"종로1.2.3.4가동"
"216","20190929","23","11110615",24250,"종로1.2.3.4가동"
"217","20190929","00","11110630",12586,"종로5.6가동"
"218","20190929","01","11110630",12134,"종로5.6가동"
"219","20190929","02","11110630",12075,"종로5.6가동"
"220","20190929","03","11110630",12004,"종로5.6가동"
"221","20190929","04","11110630",11932,"종로5.6가동"
"222","20190929","05","11110630",11890,"종로5.6가동"
"223","20190929","06","11110630",12135,"종로5.6가동"
"224","20190929","07","11110630",12419,"종로5.6가동"
"225","20190929","08","11110630",13339,"종로5.6가동"
"226","20190929","09","11110630",14685,"종로5.6가동"
"227","20190929","10","11110630",16595,"종로5.6가동"
"228","20190929","11","11110630",18959,"종로5.6가동"
"229","20190929","12","11110630",20708,"종로5.6가동"
"230","20190929","13","11110630",21198,"종로5.6가동"
"231","20190929","14","11110630",20150,"종로5.6가동"
"232","20190929","15","11110630",18909,"종로5.6가동"
"233","20190929","16","11110630",17693,"종로5.6가동"
"234","20190929","17","11110630",17032,"종로5.6가동"
"235","20190929","18","11110630",15700,"종로5.6가동"
"236","20190929","19","11110630",14461,"종로5.6가동"
"237","20190929","20","11110630",12983,"종로5.6가동"
"238","20190929","21","11110630",12410,"종로5.6가동"
"239","20190929","22","11110630",11639,"종로5.6가동"
"240","20190929","23","11110630",11446,"종로5.6가동"
"241","20190929","00","11110640",14720,"이화동"
"242","20190929","01","11110640",14723,"이화동"
"243","20190929","02","11110640",14803,"이화동"
"244","20190929","03","11110640",14639,"이화동"
"245","20190929","04","11110640",14917,"이화동"
"246","20190929","05","11110640",15198,"이화동"
"247","20190929","06","11110640",15562,"이화동"
"248","20190929","07","11110640",16031,"이화동"
"249","20190929","08","11110640",16477,"이화동"
"250","20190929","09","11110640",17614,"이화동"
"251","20190929","10","11110640",18611,"이화동"
"252","20190929","11","11110640",20938,"이화동"
"253","20190929","12","11110640",23184,"이화동"
"254","20190929","13","11110640",25499,"이화동"
"255","20190929","14","11110640",28338,"이화동"
"256","20190929","15","11110640",28356,"이화동"
"257","20190929","16","11110640",28112,"이화동"
"258","20190929","17","11110640",27118,"이화동"
"259","20190929","18","11110640",25893,"이화동"
"260","20190929","19","11110640",23883,"이화동"
"261","20190929","20","11110640",20610,"이화동"
"262","20190929","21","11110640",18285,"이화동"
"263","20190929","22","11110640",16898,"이화동"
"264","20190929","23","11110640",14697,"이화동"
"265","20190929","00","11110650",32172,"혜화동"
"266","20190929","01","11110650",31323,"혜화동"
"267","20190929","02","11110650",30723,"혜화동"
"268","20190929","03","11110650",30507,"혜화동"
"269","20190929","04","11110650",30139,"혜화동"
"270","20190929","05","11110650",29978,"혜화동"
"271","20190929","06","11110650",29916,"혜화동"
"272","20190929","07","11110650",29800,"혜화동"
"273","20190929","08","11110650",29996,"혜화동"
"274","20190929","09","11110650",30697,"혜화동"
"275","20190929","10","11110650",31552,"혜화동"
"276","20190929","11","11110650",33381,"혜화동"
"277","20190929","12","11110650",35074,"혜화동"
"278","20190929","13","11110650",37185,"혜화동"
"279","20190929","14","11110650",38561,"혜화동"
"280","20190929","15","11110650",39816,"혜화동"
"281","20190929","16","11110650",40933,"혜화동"
"282","20190929","17","11110650",40481,"혜화동"
"283","20190929","18","11110650",39836,"혜화동"
"284","20190929","19","11110650",38819,"혜화동"
"285","20190929","20","11110650",37428,"혜화동"
"286","20190929","21","11110650",35746,"혜화동"
"287","20190929","22","11110650",33281,"혜화동"
"288","20190929","23","11110650",32479,"혜화동"
"289","20190929","00","11110670",6984,"창신1동"
"290","20190929","01","11110670",6994,"창신1동"
"291","20190929","02","11110670",7016,"창신1동"
"292","20190929","03","11110670",6959,"창신1동"
"293","20190929","04","11110670",6929,"창신1동"
"294","20190929","05","11110670",6774,"창신1동"
"295","20190929","06","11110670",6887,"창신1동"
"296","20190929","07","11110670",6955,"창신1동"
"297","20190929","08","11110670",7167,"창신1동"
"298","20190929","09","11110670",7908,"창신1동"
"299","20190929","10","11110670",8463,"창신1동"
"300","20190929","11","11110670",9237,"창신1동"
"301","20190929","12","11110670",9782,"창신1동"
"302","20190929","13","11110670",9875,"창신1동"
"303","20190929","14","11110670",9713,"창신1동"
"304","20190929","15","11110670",9433,"창신1동"
"305","20190929","16","11110670",8926,"창신1동"
"306","20190929","17","11110670",8022,"창신1동"
"307","20190929","18","11110670",7535,"창신1동"
"308","20190929","19","11110670",7100,"창신1동"
"309","20190929","20","11110670",7064,"창신1동"
"310","20190929","21","11110670",7552,"창신1동"
"311","20190929","22","11110670",8270,"창신1동"
"312","20190929","23","11110670",10048,"창신1동"
"313","20190929","00","11110680",10727,"창신2동"
"314","20190929","01","11110680",10666,"창신2동"
"315","20190929","02","11110680",10760,"창신2동"
"316","20190929","03","11110680",10965,"창신2동"
"317","20190929","04","11110680",10909,"창신2동"
"318","20190929","05","11110680",10821,"창신2동"
"319","20190929","06","11110680",10697,"창신2동"
"320","20190929","07","11110680",10598,"창신2동"
"321","20190929","08","11110680",10583,"창신2동"
"322","20190929","09","11110680",10303,"창신2동"
"323","20190929","10","11110680",10315,"창신2동"
"324","20190929","11","11110680",10369,"창신2동"
"325","20190929","12","11110680",10026,"창신2동"
"326","20190929","13","11110680",9917,"창신2동"
"327","20190929","14","11110680",9615,"창신2동"
"328","20190929","15","11110680",9212,"창신2동"
"329","20190929","16","11110680",9126,"창신2동"
"330","20190929","17","11110680",9076,"창신2동"
"331","20190929","18","11110680",8981,"창신2동"
"332","20190929","19","11110680",9720,"창신2동"
"333","20190929","20","11110680",10022,"창신2동"
"334","20190929","21","11110680",10187,"창신2동"
"335","20190929","22","11110680",10434,"창신2동"
"336","20190929","23","11110680",11074,"창신2동"
"337","20190929","00","11110690",5417,"창신3동"
"338","20190929","01","11110690",5423,"창신3동"
"339","20190929","02","11110690",5480,"창신3동"
"340","20190929","03","11110690",5441,"창신3동"
"341","20190929","04","11110690",5403,"창신3동"
"342","20190929","05","11110690",5396,"창신3동"
"343","20190929","06","11110690",5381,"창신3동"
"344","20190929","07","11110690",5124,"창신3동"
"345","20190929","08","11110690",4928,"창신3동"
"346","20190929","09","11110690",4711,"창신3동"
"347","20190929","10","11110690",4250,"창신3동"
"348","20190929","11","11110690",4027,"창신3동"
"349","20190929","12","11110690",3796,"창신3동"
"350","20190929","13","11110690",3448,"창신3동"
"351","20190929","14","11110690",3350,"창신3동"
"352","20190929","15","11110690",3371,"창신3동"
"353","20190929","16","11110690",3496,"창신3동"
"354","20190929","17","11110690",3624,"창신3동"
"355","20190929","18","11110690",3583,"창신3동"
"356","20190929","19","11110690",3640,"창신3동"
"357","20190929","20","11110690",3892,"창신3동"
"358","20190929","21","11110690",4103,"창신3동"
"359","20190929","22","11110690",4360,"창신3동"
"360","20190929","23","11110690",5561,"창신3동"
"361","20190929","00","11110700",7115,"숭인1동"
"362","20190929","01","11110700",7319,"숭인1동"
"363","20190929","02","11110700",7359,"숭인1동"
"364","20190929","03","11110700",7440,"숭인1동"
"365","20190929","04","11110700",7458,"숭인1동"
"366","20190929","05","11110700",7546,"숭인1동"
"367","20190929","06","11110700",7600,"숭인1동"
"368","20190929","07","11110700",7586,"숭인1동"
"369","20190929","08","11110700",7700,"숭인1동"
"370","20190929","09","11110700",7871,"숭인1동"
"371","20190929","10","11110700",8430,"숭인1동"
"372","20190929","11","11110700",8582,"숭인1동"
"373","20190929","12","11110700",9166,"숭인1동"
"374","20190929","13","11110700",9662,"숭인1동"
"375","20190929","14","11110700",10440,"숭인1동"
"376","20190929","15","11110700",10258,"숭인1동"
"377","20190929","16","11110700",10116,"숭인1동"
"378","20190929","17","11110700",10046,"숭인1동"
"379","20190929","18","11110700",9709,"숭인1동"
"380","20190929","19","11110700",9217,"숭인1동"
"381","20190929","20","11110700",8723,"숭인1동"
"382","20190929","21","11110700",8416,"숭인1동"
"383","20190929","22","11110700",8463,"숭인1동"
"384","20190929","23","11110700",7099,"숭인1동"
"385","20190929","00","11110710",16741,"숭인2동"
"386","20190929","01","11110710",16679,"숭인2동"
"387","20190929","02","11110710",16549,"숭인2동"
"388","20190929","03","11110710",16717,"숭인2동"
"389","20190929","04","11110710",17069,"숭인2동"
"390","20190929","05","11110710",17123,"숭인2동"
"391","20190929","06","11110710",17176,"숭인2동"
"392","20190929","07","11110710",17461,"숭인2동"
"393","20190929","08","11110710",18056,"숭인2동"
"394","20190929","09","11110710",19151,"숭인2동"
"395","20190929","10","11110710",19969,"숭인2동"
"396","20190929","11","11110710",21867,"숭인2동"
"397","20190929","12","11110710",22752,"숭인2동"
"398","20190929","13","11110710",23239,"숭인2동"
"399","20190929","14","11110710",23195,"숭인2동"
"400","20190929","15","11110710",22393,"숭인2동"
"401","20190929","16","11110710",20912,"숭인2동"
"402","20190929","17","11110710",18812,"숭인2동"
"403","20190929","18","11110710",16884,"숭인2동"
"404","20190929","19","11110710",15814,"숭인2동"
"405","20190929","20","11110710",15729,"숭인2동"
"406","20190929","21","11110710",15409,"숭인2동"
"407","20190929","22","11110710",15511,"숭인2동"
"408","20190929","23","11110710",15651,"숭인2동"
"409","20190929","00","11140520",9375,"소공동"
"410","20190929","01","11140520",9171,"소공동"
"411","20190929","02","11140520",9392,"소공동"
"412","20190929","03","11140520",9476,"소공동"
"413","20190929","04","11140520",9704,"소공동"
"414","20190929","05","11140520",9734,"소공동"
"415","20190929","06","11140520",10680,"소공동"
"416","20190929","07","11140520",11821,"소공동"
"417","20190929","08","11140520",14736,"소공동"
"418","20190929","09","11140520",17914,"소공동"
"419","20190929","10","11140520",22684,"소공동"
"420","20190929","11","11140520",26767,"소공동"
"421","20190929","12","11140520",29061,"소공동"
"422","20190929","13","11140520",31108,"소공동"
"423","20190929","14","11140520",32231,"소공동"
"424","20190929","15","11140520",31726,"소공동"
"425","20190929","16","11140520",29908,"소공동"
"426","20190929","17","11140520",26946,"소공동"
"427","20190929","18","11140520",23231,"소공동"
"428","20190929","19","11140520",18970,"소공동"
"429","20190929","20","11140520",15588,"소공동"
"430","20190929","21","11140520",12646,"소공동"
"431","20190929","22","11140520",10500,"소공동"
"432","20190929","23","11140520",8306,"소공동"
"433","20190929","00","11140540",11570,"회현동"
"434","20190929","01","11140540",11268,"회현동"
"435","20190929","02","11140540",11182,"회현동"
"436","20190929","03","11140540",10732,"회현동"
"437","20190929","04","11140540",10834,"회현동"
"438","20190929","05","11140540",11557,"회현동"
"439","20190929","06","11140540",12603,"회현동"
"440","20190929","07","11140540",13605,"회현동"
"441","20190929","08","11140540",17481,"회현동"
"442","20190929","09","11140540",19522,"회현동"
"443","20190929","10","11140540",23211,"회현동"
"444","20190929","11","11140540",26286,"회현동"
"445","20190929","12","11140540",29282,"회현동"
"446","20190929","13","11140540",30882,"회현동"
"447","20190929","14","11140540",31851,"회현동"
"448","20190929","15","11140540",32705,"회현동"
"449","20190929","16","11140540",31534,"회현동"
"450","20190929","17","11140540",29107,"회현동"
"451","20190929","18","11140540",25196,"회현동"
"452","20190929","19","11140540",22119,"회현동"
"453","20190929","20","11140540",17962,"회현동"
"454","20190929","21","11140540",15704,"회현동"
"455","20190929","22","11140540",13779,"회현동"
"456","20190929","23","11140540",10409,"회현동"
"457","20190929","00","11140550",14318,"명동"
"458","20190929","01","11140550",13583,"명동"
"459","20190929","02","11140550",13144,"명동"
"460","20190929","03","11140550",12646,"명동"
"461","20190929","04","11140550",12778,"명동"
"462","20190929","05","11140550",13219,"명동"
"463","20190929","06","11140550",15393,"명동"
"464","20190929","07","11140550",18431,"명동"
"465","20190929","08","11140550",24116,"명동"
"466","20190929","09","11140550",27987,"명동"
"467","20190929","10","11140550",35080,"명동"
"468","20190929","11","11140550",42358,"명동"
"469","20190929","12","11140550",47855,"명동"
"470","20190929","13","11140550",51948,"명동"
"471","20190929","14","11140550",53515,"명동"
"472","20190929","15","11140550",51925,"명동"
"473","20190929","16","11140550",50423,"명동"
"474","20190929","17","11140550",46403,"명동"
"475","20190929","18","11140550",41911,"명동"
"476","20190929","19","11140550",36789,"명동"
"477","20190929","20","11140550",29960,"명동"
"478","20190929","21","11140550",23691,"명동"
"479","20190929","22","11140550",17820,"명동"
"480","20190929","23","11140550",11196,"명동"
"481","20190929","00","11140570",7737,"필동"
"482","20190929","01","11140570",7608,"필동"
"483","20190929","02","11140570",7506,"필동"
"484","20190929","03","11140570",7456,"필동"
"485","20190929","04","11140570",7505,"필동"
"486","20190929","05","11140570",7470,"필동"
"487","20190929","06","11140570",8036,"필동"
"488","20190929","07","11140570",8802,"필동"
"489","20190929","08","11140570",9978,"필동"
"490","20190929","09","11140570",11201,"필동"
"491","20190929","10","11140570",13119,"필동"
"492","20190929","11","11140570",14411,"필동"
"493","20190929","12","11140570",14793,"필동"
"494","20190929","13","11140570",15193,"필동"
"495","20190929","14","11140570",15613,"필동"
"496","20190929","15","11140570",14965,"필동"
"497","20190929","16","11140570",13895,"필동"
"498","20190929","17","11140570",13150,"필동"
"499","20190929","18","11140570",12406,"필동"
"500","20190929","19","11140570",11116,"필동"
"501","20190929","20","11140570",9899,"필동"
"502","20190929","21","11140570",8983,"필동"
"503","20190929","22","11140570",8113,"필동"
"504","20190929","23","11140570",7017,"필동"
"505","20190929","00","11140580",9209,"장충동"
"506","20190929","01","11140580",9221,"장충동"
"507","20190929","02","11140580",9151,"장충동"
"508","20190929","03","11140580",9135,"장충동"
"509","20190929","04","11140580",9119,"장충동"
"510","20190929","05","11140580",9292,"장충동"
"511","20190929","06","11140580",9790,"장충동"
"512","20190929","07","11140580",11444,"장충동"
"513","20190929","08","11140580",13953,"장충동"
"514","20190929","09","11140580",15493,"장충동"
"515","20190929","10","11140580",17230,"장충동"
"516","20190929","11","11140580",18930,"장충동"
"517","20190929","12","11140580",17826,"장충동"
"518","20190929","13","11140580",17113,"장충동"
"519","20190929","14","11140580",17451,"장충동"
"520","20190929","15","11140580",16294,"장충동"
"521","20190929","16","11140580",15451,"장충동"
"522","20190929","17","11140580",14213,"장충동"
"523","20190929","18","11140580",13217,"장충동"
"524","20190929","19","11140580",12187,"장충동"
"525","20190929","20","11140580",11285,"장충동"
"526","20190929","21","11140580",10124,"장충동"
"527","20190929","22","11140580",9212,"장충동"
"528","20190929","23","11140580",8757,"장충동"
"529","20190929","00","11140590",16979,"광희동"
"530","20190929","01","11140590",15915,"광희동"
"531","20190929","02","11140590",14873,"광희동"
"532","20190929","03","11140590",14201,"광희동"
"533","20190929","04","11140590",13806,"광희동"
"534","20190929","05","11140590",13612,"광희동"
"535","20190929","06","11140590",13840,"광희동"
"536","20190929","07","11140590",14058,"광희동"
"537","20190929","08","11140590",14243,"광희동"
"538","20190929","09","11140590",15614,"광희동"
"539","20190929","10","11140590",17415,"광희동"
"540","20190929","11","11140590",19773,"광희동"
"541","20190929","12","11140590",22597,"광희동"
"542","20190929","13","11140590",24289,"광희동"
"543","20190929","14","11140590",25661,"광희동"
"544","20190929","15","11140590",24924,"광희동"
"545","20190929","16","11140590",24791,"광희동"
"546","20190929","17","11140590",24136,"광희동"
"547","20190929","18","11140590",22530,"광희동"
"548","20190929","19","11140590",21927,"광희동"
"549","20190929","20","11140590",21264,"광희동"
"550","20190929","21","11140590",19907,"광희동"
"551","20190929","22","11140590",18906,"광희동"
"552","20190929","23","11140590",17442,"광희동"
"553","20190929","00","11140605",8036,"을지로동"
"554","20190929","01","11140605",7369,"을지로동"
"555","20190929","02","11140605",6987,"을지로동"
"556","20190929","03","11140605",6756,"을지로동"
"557","20190929","04","11140605",6771,"을지로동"
"558","20190929","05","11140605",6796,"을지로동"
"559","20190929","06","11140605",7793,"을지로동"
"560","20190929","07","11140605",8565,"을지로동"
"561","20190929","08","11140605",9747,"을지로동"
"562","20190929","09","11140605",11478,"을지로동"
"563","20190929","10","11140605",13051,"을지로동"
"564","20190929","11","11140605",14293,"을지로동"
"565","20190929","12","11140605",15183,"을지로동"
"566","20190929","13","11140605",15214,"을지로동"
"567","20190929","14","11140605",15071,"을지로동"
"568","20190929","15","11140605",13908,"을지로동"
"569","20190929","16","11140605",12653,"을지로동"
"570","20190929","17","11140605",11952,"을지로동"
"571","20190929","18","11140605",10563,"을지로동"
"572","20190929","19","11140605",9702,"을지로동"
"573","20190929","20","11140605",8618,"을지로동"
"574","20190929","21","11140605",7650,"을지로동"
"575","20190929","22","11140605",6831,"을지로동"
"576","20190929","23","11140605",6041,"을지로동"
"577","20190929","00","11140615",14939,"신당동"
"578","20190929","01","11140615",14737,"신당동"
"579","20190929","02","11140615",14566,"신당동"
"580","20190929","03","11140615",14419,"신당동"
"581","20190929","04","11140615",13990,"신당동"
"582","20190929","05","11140615",13982,"신당동"
"583","20190929","06","11140615",14196,"신당동"
"584","20190929","07","11140615",14676,"신당동"
"585","20190929","08","11140615",15639,"신당동"
"586","20190929","09","11140615",16940,"신당동"
"587","20190929","10","11140615",18252,"신당동"
"588","20190929","11","11140615",19469,"신당동"
"589","20190929","12","11140615",20837,"신당동"
"590","20190929","13","11140615",21438,"신당동"
"591","20190929","14","11140615",21988,"신당동"
"592","20190929","15","11140615",21372,"신당동"
"593","20190929","16","11140615",20413,"신당동"
"594","20190929","17","11140615",19282,"신당동"
"595","20190929","18","11140615",18400,"신당동"
"596","20190929","19","11140615",21013,"신당동"
"597","20190929","20","11140615",23835,"신당동"
"598","20190929","21","11140615",24836,"신당동"
"599","20190929","22","11140615",25683,"신당동"
"600","20190929","23","11140615",27138,"신당동"
"601","20190929","00","11140625",15199,"다산동"
"602","20190929","01","11140625",15138,"다산동"
"603","20190929","02","11140625",15244,"다산동"
"604","20190929","03","11140625",15330,"다산동"
"605","20190929","04","11140625",15271,"다산동"
"606","20190929","05","11140625",15330,"다산동"
"607","20190929","06","11140625",15331,"다산동"
"608","20190929","07","11140625",15248,"다산동"
"609","20190929","08","11140625",15669,"다산동"
"610","20190929","09","11140625",15713,"다산동"
"611","20190929","10","11140625",15750,"다산동"
